,website,back_color,body_font,body_text,last_update,link_color,text_color,title_font,title_text
435,https://theinturnetexplorer.tumblr.com/,#F6F6F6,Helvetica Neue, well it’s because I’m in New York right now Why am I in New York you ask Well because I’m an uncle ,2016-02-18 00:19:13,#529ECC,#444444,Helvetica Neue,
436,https://trainzelda.tumblr.com/,#ecf4fa,Helvetica Neue, Normally I like comedic misspellings of words in memes but I do not get the humor of fuit gummy ,2019-12-04 02:25:50,#529ECC,#529ECC,Streetscript, 
437,https://keepingitneutral.tumblr.com/,#FAFAFA,Helvetica Neue, Unocup A lid free design for a cleaner earth Plastic lids often do not get recycled and in turn pol,2019-12-01 06:11:41,#529ECC,#444444,Gibson,
438,https://andjustforthismoment.tumblr.com/,#222222,Helvetica Neue, A r r o w O riginal T eam A rrow 1 x 06 7 x 22 First time OTA on screen together and last time for ,2019-12-03 12:00:25,#762922,#FFFFFF,Alternate Gothic,
439,https://wrathofthestag.tumblr.com/,#FAFAFA,Helvetica Neue, ‘Star Wars’ Billy Dee Williams Comes Out as Gender Fluid I just had a really random memory pop into,2019-12-01 21:19:40,#529ECC,#444444,Sans Serif,
440,https://chalamete.tumblr.com/,#FFFFFF,Helvetica Neue, hmm… ,2019-10-23 18:12:20,#666666,#888888,Garamond Classic FS,
441,https://smalllady.tumblr.com/,#FFFFFF,Helvetica Neue, someone should spam the h zb n h t l tag with pictures of hotels and the h ll v b ss tag with pictu,2019-12-02 23:37:39,#FF0909,#000000,Clearface FS,
442,https://selfcare-bot.tumblr.com/,#ffffff,Helvetica Neue, remember to take some time right now and hydrate yourself 👌👌 look at a bird or something 🌼🌼🌼 please,2019-12-04 06:31:19,#529ECC,#000000,Kaiti, are you doing ok be kind to urself 🎶 whistles a happy tune with love and support hey please take a break take a moment u ok pls listen hello reminder welcome to the self care zone 🎶 whistles a happy tune got a moment pls listen frembly rememlby u ok 3 hello ilu
443,https://femmelesbianmemes.tumblr.com/,#4877BA,Helvetica Neue, hey i have a large lesbian wlw following here so i want yall to be aware tht the use of the term “n,2019-12-04 01:27:05,#C6B9FF,#C6B9FF,Streetscript, 
444,https://everythingstarstuff.tumblr.com/,#126a85,Helvetica Neue, Relief of the God Horus The tomb of Queen Twosret of the 19th Dynasty ca 1292 1189 BC is decorated ,2019-12-04 06:24:20,#e90586,#00ffe5,Clearface FS,
445,https://lucinasfalchion.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-03 12:00:27,#ff86a4,#888888,Avalon,
446,https://coto524.tumblr.com/,#afb0b9,Helvetica Neue, 1 a better son daughter rilo kiley and sometimes when you’re on you’re really fucking on and your f,2019-12-04 00:56:51,#0e1017,#0e0f18,Sans Serif, 
447,https://illyadarling.tumblr.com/,,,,2018-10-13 01:45:34,,,,
448,https://yayfeminism.com/,#54a22a,Helvetica Neue, Has anyone else watched their family get gradually radicalised on facebook It’s incredibly creepy t,2019-12-03 10:57:26,#529ECC,#444444,Lorimer No 2, 
449,https://beautifulandscary.tumblr.com/,#FAFAFA,Helvetica Neue, On the left is me as a newborn The right is Piper’s 3D ultrasound Apparently I cloned myself Any da,2016-10-30 04:35:27,#529ECC,#444444,Gibson,
450,https://masutrout.tumblr.com/,#FAFAFA,Helvetica Neue, A softer machine ,2019-11-25 16:00:24,#529ECC,#444444,Gibson,
451,https://dailydungeondelves.tumblr.com/,#FAFAFA,Helvetica Neue, Sometimes player side quests are magical Yoooo I’m back baby and feeling the holiday spirit Hi ever,2019-12-03 17:08:01,#9a00d3,#444444,Gibson,
452,https://officialqueer.tumblr.com/,#d5efff,Helvetica Neue,,2019-12-04 01:29:06,#FF7373,#00214f,Clearface FS,
453,https://thehighpriestofreverseracism.tumblr.com/,#ffeac6,Helvetica Neue, Good night Black people ❤️🖤 💚 I see I have been bamboozled and led astray when I say dip… I’m talki,2019-12-04 00:16:18,#F6F6F6,#56a8c1,1785 GLC Baskerville,
454,https://ri-cha1.tumblr.com/,#102514,Helvetica Neue, “that’s wuxian the most powerful enforcer you’d better not treat him as a human ” ,2019-12-02 12:27:36,#E99407,#B67D13,Bookmania,
455,https://alittledizzy.tumblr.com/,#FAFAFA,Helvetica Neue, I debated posting this and then I didn’t and then I wanted to but hesitated because it’s already th,2019-12-04 05:10:24,#529ECC,#444444,Sans Serif, frustrated falling behind 
456,https://mviread.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-11-12 10:35:44,#001EFF,#444444,Gibson,
457,https://toxictiktoks.tumblr.com/,#FFF8DB,Helvetica Neue, ok boomer submitted by advaitawisdom ,2019-12-04 01:57:05,#C11717,#6C0000,FavoritTumblr, 
458,https://anue.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-02 17:08:03,#ffe684,#ffaf4f,Gibson,
459,https://demasc.tumblr.com/,#004c55,Helvetica Neue, writing an essay about pride and prejudice for class but my autistic brain keeps thinking about tma,2019-12-04 06:19:41,#d19f66,#d19f66,Quadrat,
460,https://kindaokmemes.tumblr.com/,,,,2019-05-24 04:00:29,,,,
461,https://jeanettehayes.tumblr.com/,#F0F0F0,Helvetica Neue, I miss long pop ballads that felt like stories and lessons Like better in time by Leona Lewis Guys ,2019-12-04 03:52:32,#DB5BB5,#2A4F4E,1785 GLC Baskerville, 
462,https://bohoboho.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-08-16 14:17:31,#FFFFFF,#000000,Bookmania,
463,https://phear.tumblr.com/,#ffffff,Helvetica Neue,,2019-12-03 23:15:17,#000000,#000000,Helvetica Neue,
464,https://dongwoonn.tumblr.com/,#fdfdfd,Helvetica Neue, Lesson 275 When looking for something try thinking from its point of view ,2018-09-09 20:08:37,#fdfdfd,#6dd6d7,Gibson,
465,https://daily-ghibli.tumblr.com/,#ffffff,Helvetica Neue, “There’s a town… and the water’s like an ocean…” “What did you expect after all that rain I’m gonna,2019-12-01 20:28:08,#000000,#000000,Brutal Type,
466,https://silverhawk.tumblr.com/,#BDF0FF,Helvetica Neue,,2019-05-13 07:26:15,#4970BE,#3A7091,Calluna,
467,https://captainpoe.tumblr.com/,#FFFFFF,Helvetica Neue,,2019-12-04 04:01:13,#000000,#222222,Alternate Gothic,
468,https://captianjackscurshes-and-co.tumblr.com/,#FAFAFA,Helvetica Neue, Ten Would you punch someone for two million pounds Sarah Jane I’d roundhouse kick Davros for lookin,2019-11-30 21:31:48,#529ECC,#444444,Sans Serif, 
469,https://irndad.tumblr.com/,#860004,Helvetica Neue, I went to a diner got a whole REAL MEAL Yell at me to eat dinner ,2019-12-04 04:55:16,#ff0006,#280000,Calluna,
470,https://soul-hammer.tumblr.com/,#FAFAFA,Helvetica Neue, small red boy is about the trauma of the world how to heal yourself and past you without hating you,2019-12-04 02:39:48,#529ECC,#000000,Sans Serif, 
471,https://juliastiles.tumblr.com/,#cc3366,Helvetica Neue, done with this shit ,2019-12-02 19:47:41,#000000,#FFFFFF,Avalon,
472,https://prettypositivity.tumblr.com/,#FAFAFA,Helvetica Neue, respond to this with three things you like about yourself friendly reminder to take your contacts o,2019-11-25 06:21:08,#f0d9a1,#444444,Gibson, 
473,https://marypickford.co.vu/,#394d97,Helvetica Neue, Immoral Tales Walerian Borowczyk 1973 What Have You Done to Solange Massimo Dallamano 1972 The Cons,2019-12-04 02:15:35,#529ECC,#c66db3,Gibson,
474,https://pancakeke.tumblr.com/,#efd37f,Helvetica Neue, I block so many annoying people it’s called curating goes into a character tag and blocks every sin,2019-12-04 06:05:54,#000000,#000000,Helvetica Neue, 
475,https://cardinalxsin.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-03 21:52:34,#529ECC,#444444,Gibson, 
476,https://wreckham.tumblr.com/,#000000,Helvetica Neue, Colored sketch commission for Goozerbug on FA im glad ppl are havin phandum phun but u ppl know ops,2019-12-04 05:13:06,#529ECC,#000000,Clarendon Text Pro, 🎩🎁 7 Quick Tips for Changing a Negative Mood
477,https://thomashaverford.tumblr.com/,#661833,Helvetica Neue,,2019-11-24 14:14:09,#cb2f66,#000000,Calluna,
478,https://ladyfarona.tumblr.com/,#F6F6F6,Helvetica Neue, I beat Crimson Flower I never want to play it again If you play Azure Moon and Verdant Wind first i,2019-12-03 22:00:19,#e0acba,#000000,Sofia Pro,
479,https://pinkdementors.tumblr.com/,#FFFFFF,Helvetica Neue, just did a 10 minute madhuri dixit dance workout from youtube and she has the exact same energy as ,2019-12-04 05:56:17,#FFBBDE,#444444,Lorimer No 2, 
480,https://phanfictioncatalogue.tumblr.com/,#a19fe6,Helvetica Neue, All The Little Lights waverlysangels Summary Dan and Phil are on the Manchester eye Phil is scared ,2019-12-03 23:26:36,#000000,#000000,Avalon, Try Not To Feel Nostalgic Masterlist
481,https://keyhollow.tumblr.com/,#FAFAFA,Helvetica Neue, When will I stop bitching about fastfood When I don’t work here anyfuckingmore “You shouldn’t waste,2019-12-04 03:37:21,#529ECC,#444444,Gibson, 
482,https://shencomix.tumblr.com/,#FAFAFA,Helvetica Neue, HEY there i see you’re doing preparing to do some black friday shopping well don’t tell anybody but,2019-12-02 13:19:26,#529ECC,#444444,Gibson,
483,https://animatedtext.tumblr.com/,#ffffff,Helvetica Neue, requested by supercatca requested by the toads are gay requested by probsjosh ,2019-12-04 06:09:53,#48a1b4,#000000,Arquitecta,
484,https://charitabledirection.tumblr.com/,#EDF8FF,Helvetica Neue, At the Live Life Love concert in Nashville To Write Love on Her Arms had this brochure everywhere a,2019-12-02 23:56:01,#234357,#444444,Verdana, Ticket giveaway for LiveLifeLove concert Louis Tomlinson is performing in 
485,https://dailydnp.tumblr.com/,#000000,Helvetica Neue, All of Dan’s instagram stories from 02 12 19 ,2019-12-04 04:20:25,#59191c,#59191c,Arquitecta, 
486,https://deweyart.tumblr.com/,#FAFAFA,Helvetica Neue, I literally love you thank you for these YOU get it thank you so much Fuck guido mista it’s MY birt,2019-12-04 03:52:51,#529ECC,#43324e,Gibson, 
487,https://greektragdy.tumblr.com/,#EDD6E5,Helvetica Neue, this is my main account and so pls hamlet moodboard ophelia moodboard I KNOW THIS ISN’T AESTHETIC B,2018-06-26 04:03:09,#CCCCCC,#444444,SimHei, PLEASE HELP A GIRL OUT AND VOTE FOR MY ESSAY PLEASE HELP A GIRL OUT AND VOTE FOR MY ESSAY
488,https://desimalemodels.com/,#FAFAFA,Helvetica Neue, Sushant Singh Rajput Aditya Roy Kapur Vicky Kaushal Aditya Roy Kapur Saqib Saleem Rahul Khanna ,2019-11-16 21:15:33,#529ECC,#444444,Gibson,
489,https://i-hate-chick-fil-a.tumblr.com/,#FAFAFA,Helvetica Neue, its so sad this STILL has to be said in 2019 wtf this account still rules lmao why would you post t,2019-12-03 13:10:24,#529ECC,#444444,Gibson, 
490,https://danielhowall.tumblr.com/,#ffffff,Helvetica Neue, took her out of the box to put on my shelf and what happens the tail broke off 😭 of fucking course ,2019-12-04 04:44:35,#f7dfd9,#000000,Gibson, 
491,https://camillebozabdos.tumblr.com/,#F6F6F6,Helvetica Neue, I’m studying some movie shots I like for inktober knowing myself it’ll probably last a week 1 amp 3,2019-10-04 16:02:58,#5c6c76,#494955,Lorimer No 2,
492,https://wasirauhlpsds.tumblr.com/,#f8f5ed,Helvetica Neue, Tudo bom Que saudades ,2019-10-21 23:02:04,#75b1d6,#c09992,Baskerville,
493,https://www.personal-quotes.com/,#F6F6F6,Helvetica Neue, ,2019-12-04 05:30:22,#000000,#000000,Brutal Type, 
494,https://valesfree.tumblr.com/,#6B1616,Helvetica Neue, Happy samhain witches 👻🎃💀 It’s you and me that’s my whole world ,2019-11-02 13:41:14,#FFFFFF,#FFFFFF,Ziclets,
495,https://orulyon-sama.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-12-02 21:03:58,#ffc2b3,#bad0f1,Capita,
496,https://alearius.tumblr.com/,#F7F7F7,Helvetica Neue, How dare you Not exactly Inktober but I’m going to be posting these little things over on my Twitte,2019-10-16 19:28:09,#cdc0de,#222222,Sans Serif,
497,https://blowmyblues.tumblr.com/,#EEEEEE,Helvetica Neue, You have to stop listening in categories The music is either good or it’s bad ,2019-11-28 12:03:27,#000000,#444444,Clearface FS,
498,https://gaypeopletwitter.tumblr.com/,#FAFAFA,Helvetica Neue, ,2019-06-19 02:52:04,#6158C2,#444444,Calluna Sans,
499,https://papyrussuggestions.tumblr.com/,#EEEEEE,Helvetica Neue, SUCCESS CAN TAKE LONGER THAN WE WANT IT TO BUT IT IS STILL COMING YOUR WAY GOOD MORNING HERO TODAY ,2019-12-04 00:51:10,#ae4b33,#000000,Gibson,
500,https://michellet-1.tumblr.com/,#E4E8FF,Helvetica Neue, This is the sweetest little wet muffin she will not move from my hand until she is dry Still waitin,2019-11-24 20:57:27,#37326E,#444444,Streetscript, 
501,https://kevinfeiges.tumblr.com/,#ffd052,Helvetica Neue, Pixar Dynamics → Greek Council Monsters University dynamics of the MCU → Jessica Jones amp Oscar Ar,2019-12-03 20:00:23,#FFFFFF,#ff451b,Caslon FS,
502,https://theoregonscout.tumblr.com/,#F6F6F6,Helvetica Neue, Coffee just tastes better at 5 000 ft Joshua Tree CA Pure magic Making it to the summit of Rainier ,2017-07-17 04:54:46,#529ECC,#444444,Helvetica Neue,
503,https://doestudies.tumblr.com/,#B4D5E9,Helvetica Neue,,2019-11-20 04:57:10,#66524E,#222222,Caslon FS,
504,https://mightycocainebears.tumblr.com/,#FAFAFA,Helvetica Neue, One named the Glories of Cuauht�moc had a bar mooted by a canal for spitting and a spigot for flush,2012-12-14 12:34:16,#529ECC,#444444,Gibson, Old Tenochtitlan
505,https://courtneygodbey.tumblr.com/,#FFD4DF,Helvetica Neue, Thanks for asking Yes Any of my art can be used as an icon just please credit me on your page as th,2019-12-03 20:33:10,#FF7790,#444444,Helvetica Neue,
506,https://shihlun.tumblr.com/,#FAFAFA,Helvetica Neue, 大会は無事終了した 南国の旧都 台南の印象 大正写真工芸所 版藝術 「台灣土俗玩具集」 1936 12 林亨泰詩三題 第2O圖、ROMANCE、騷音 （《現代詩》十四期） 1956 David Da,2019-12-02 18:34:24,#529ECC,#444444,Gibson,
507,https://prokopetz.tumblr.com/,#FAFAFA,Helvetica Neue, The really fun thing about having a brain that’s prone to spacing out is that sometimes you can rem,2019-12-04 03:04:42,#529ECC,#444444,Gibson,
508,https://drop-of-sun.tumblr.com/,#FFDC4E,Helvetica Neue, aug 22 2019 vivid dolls learn dirty games to con the ashen gate this being my senior year of highsc,2019-08-23 03:38:59,#FFF9B0,#39193A,Alternate Gothic,
509,https://acadmeia.tumblr.com/,#000000,Helvetica Neue,,2019-12-03 17:31:31,#529ECC,#FFFFFF,Bodoni Recut FS,
510,https://lordamadeus.tumblr.com/,#f1ecdc,Helvetica Neue,,2019-10-22 12:23:36,#494343,#605757,Baskerville,
511,https://picsthatmakeyougohmm.tumblr.com/,#FAFAFA,Helvetica Neue, hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm hmmm ,2019-12-04 01:21:33,#529ECC,#444444,Sans Serif,
512,https://galaxyslime.tumblr.com/,#ffbdae,Helvetica Neue,,2019-12-04 02:36:17,#FFFFFF,#666666,Lorimer No 2,
513,https://castofthrones.tumblr.com/,#FAFAFA,Helvetica Neue, emilia clarke by christian oita 2019 pedro pascal by doug inglish 2019 gwendoline christie by liz c,2019-11-15 05:03:02,#000000,#000000,Garamond Classic FS,
514,https://hugomoreira.tumblr.com/,#000000,Helvetica Neue, Where the fuck is Kendrick Lamar What has he been up to ,2019-12-01 19:21:11,#CCCCCC,#FFFFFF,Square Serif, 
515,https://diocchi.tumblr.com/,#FAFAFA,Helvetica Neue,,2016-04-12 18:50:39,#529ECC,#444444,Gibson,
516,https://oxfd-studies.tumblr.com/,#FFFFFF,Helvetica Neue, If you’re applying to Oxbridge this year and you’re from a state school please check out Access Oxb,2019-09-26 12:04:18,#CCCCCC,#989898,Sofia Pro, oddly specific aesthetic playlists
517,https://hannaoliviaway.tumblr.com/,#FFCF00,Helvetica Neue, preeettty much impossible to get any work done with this little nugget 🐶💘 https www instagram com p,2018-12-03 19:53:53,#222222,#000000,Arquitecta,
518,https://drmrsthemonarch.tumblr.com/,#315f7a,Helvetica Neue,,2019-12-03 22:34:37,#529ECC,#FFFFFF,Gibson, 
519,https://laropasucia.tumblr.com/,#FAFAFA,Helvetica Neue, froborr any questions you’d like to add to the list ,2019-12-03 22:45:18,#529ECC,#444444,Gibson,
520,https://motivationsforlife.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-04 06:22:03,#529ECC,#444444,Gibson,
521,https://siickangel.tumblr.com/,#000000,Helvetica Neue, i’m starting to think that crying is the only thing i’m good at bc boi do i do that a lot it sucks ,2019-12-02 17:25:56,#AB001E,#960000,1785 GLC Baskerville,
522,https://taytaysmoodboards.tumblr.com/,#FFFFFF,Helvetica Neue, I snuck in through the garden gate every night that summer just to seal my fate Cruel Summer ・。 ・゜✭,2019-12-01 18:39:59,#000000,#cc3434,Clarendon Text Pro, 
523,https://cardinalrachelieu.tumblr.com/,#FAFAFA,Helvetica Neue, CIRCE by Madeline Miller My rating 5 of 5 stars It’s always a pleasure to read Miller’s writing to ,2018-07-28 20:13:00,#dccbe7,#444444,Gibson, Going back to fix a plot problem
524,https://softypyro.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 05:27:33,#decba4,#decba4,Bookmania, 
525,https://mondroid.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-03 15:51:53,#213758,#213f52,Gibson,
526,https://chickenfreeblog.tumblr.com/,#FAFAFA,Helvetica Neue, karcathy replied to your post “listen phil DOES strain spaghetti he just doesnt know what a straine,2019-12-04 04:55:18,#529ECC,#444444,Gibson, 
527,https://specters.tumblr.com/,#f8b0a2,Helvetica Neue,,2019-12-04 03:46:53,#222222,#444444,Gibson,
528,https://otherwindow.tumblr.com/,#FAFAFA,Helvetica Neue, Court Wizard finally fixes the magic mirror and sees a reflection of the Queen reciting Show me bea,2019-12-03 11:17:24,#529ECC,#444444,Gibson,
529,https://book-caps.tumblr.com/,#000000,Helvetica Neue,,2019-12-02 23:40:27,#d426a3,#00A38F,Typewriter FS,
530,https://melongorl.tumblr.com/,#FFC9DB,Helvetica Neue, idk why i’m saying all this i just feel like this is the only place where i can say things without ,2018-11-05 21:32:07,#1700FF,#CE8333,Helvetica Neue,
531,https://wrestlingvideogames.tumblr.com/,#FAFAFA,Helvetica Neue, x Digital Politics Fighting Spirit Issue No 32 WWE videogame feels the Triple H Effect We all know ,2015-01-16 23:40:47,#529ECC,#444444,Gibson,
532,https://loevabl.tumblr.com/,#ffffff,Helvetica Neue, badass gun earrings from this store shimmering sparkly top from this store heart buckle belt from t,2019-11-19 23:54:56,#529ECC,#444444,Georgia,
533,https://catsgifsarefun.tumblr.com/,,,,2018-10-26 19:58:27,,,,
534,https://mashamorevna.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-12-03 05:40:14,#529ECC,#444444,Gibson,
535,https://deanobanion.tumblr.com/,#ffffff,Helvetica Neue,,2019-12-04 02:00:13,#00d0ff,#00d0ff,Sans Serif,
536,https://falseknees.tumblr.com/,#F6F6F6,Helvetica Neue, 🌿👻 Happy Halloween everyone KOFF KOFF Like this comic I have a book with 140 comics that are simila,2019-11-26 22:53:51,#529ECC,#444444,Helvetica Neue,
537,https://mbtitest.tumblr.com/,#bad8eb,Helvetica Neue, Going to sleep would solve so many of my problems rn but I am not going to do that Ok she kinda get,2019-12-04 03:36:36,#222222,#444444,Gibson, 
538,https://ruby-white-rabbit.tumblr.com/,#B4D5E9,Helvetica Neue, No posted due dates No directions found online Wtf is our current event Lord give me strength to no,2019-12-04 04:36:42,#529ECC,#444444,Gibson,
539,https://darkacademiainautumn.tumblr.com/,#BEAE8E,Helvetica Neue, omg yes I am so hopeful to someday finding such a person ,2019-11-23 16:50:19,#346B50,#A23636,Clearface FS, 
540,https://we-kant-even.tumblr.com/,#000000,Helvetica Neue, me caught by cemetery security as i stand in a three foot deep hole shovel in hand covered in dirt ,2019-12-03 05:32:15,#444444,#444444,Calluna,
541,https://vasileus-vasileon.tumblr.com/,#352114,Helvetica Neue, Pylades I’ll take care of you Orestes It’s rotten vibes Pylades Not to me Not if it’s you The inher,2019-11-01 10:06:36,#529ECC,#D7BB8F,1785 GLC Baskerville,
542,https://weaver-z.tumblr.com/,#8FE0B5,Helvetica Neue, I don’t even know how to respond I’m crying laughing at this James McAvoy fucked that fox can’t you,2019-12-04 03:29:03,#000000,#000000,Grumpy Black 48, 
543,https://alyssajames.tumblr.com/,#FFFFFF,Helvetica Neue, I realized that she was scared of me That felt kind of unfair I’d been her protector I don’t recogn,2019-12-03 20:11:22,#FF0000,#FF0000,Fairwater,
544,https://with-celerity.tumblr.com/,#6D1F14,Helvetica Neue, Sketches of Ralathor The more I listen to Gloryhammer the more ideas I’m getting for drawings c Sta,2019-12-02 00:44:22,#F7F7F7,#FFFFFF,Sans Serif,
545,https://ancient-serpent.tumblr.com/,#FAFAFA,Helvetica Neue, Feel free to follow me on instagram hoellenrose I’m not too active on tumblr anymore… Semperoper Dr,2019-06-12 01:00:22,#529ECC,#213f52,Garamond Classic FS,
546,https://totheark.tumblr.com/,#FFCED9,Helvetica Neue, sailor moon clock ,2019-12-04 06:30:26,#FF82A0,#FF0B0B,Sans Serif,
547,https://nareku.tumblr.com/,#ffffff,Helvetica Neue, XXXx ,2019-12-01 18:34:26,#efdbd7,#f1ddd2,Square Serif,
548,https://heartcountry.tumblr.com/,#FFFFFF,Helvetica Neue, the worlds been heavy lately but im carrying it anyway i hope youre doing okay wherever and whoever,2019-12-01 02:49:35,#ffe866,#000000,News Gothic FS, 
549,https://prideprejudce.tumblr.com/,#FFFFFF,Helvetica Neue, so i rewatched endgame for the second time ever to see if i would change my mind about it and … nop,2019-12-04 01:10:15,#FFFFFF,#000000,Helvetica Neue, 
550,https://mycozywinter.tumblr.com/,#FAFAFA,Helvetica Neue, source Pinterest source Lucyna Tomon Instagram source Facebook source katiefromboston source patsy ,2019-11-21 16:50:02,#529ECC,#444444,Gibson,
551,https://twibs.tumblr.com/,#E14707,Helvetica Neue,,2019-12-03 23:02:09,#FFFDFE,#FFFCFE,Clearface FS,
552,https://canadaloveselena.tumblr.com/,,,,2019-12-04 04:17:46,,,,
553,https://squidyword.tumblr.com/,#CE8333,Helvetica Neue, im not dead im just trying to get my life together pls tell me ya listened to everglows new comebac,2019-11-30 15:12:59,#C6B831,#444444,Sans Serif, consider vaguepost 
554,https://bitedownme.tumblr.com/,#000000,Helvetica Neue, I’m so fucking tired i can’t make posts ,2019-12-03 11:38:22,#97c5e0,#97c5e0,Alternate Gothic,
555,https://numogrammaton.tumblr.com/,#EEEEEE,Helvetica Neue,,2019-12-03 09:21:02,#427ea3,#444444,Gibson,
556,https://kane52630.tumblr.com/,#000000,Helvetica Neue, Batman Returns 1992 dir Tim Burton ,2019-12-04 06:06:04,#529ECC,#ffef99,Lorimer No 2,
557,https://roxy1294.tumblr.com/,#FFFFFF,Helvetica Neue, Snowsflurries Your meme comment was the most immature thing I’ve seen in a while Unjust and uncalle,2019-10-19 14:03:51,#ffffff,#ab8679,Streetscript,
558,https://soumal.tumblr.com/,#FAFAFA,Helvetica Neue,,2019-09-28 12:17:57,#529ECC,#444444,Gibson,
559,https://adhighdefinition.tumblr.com/,#fffcfc,Helvetica Neue, how the adhd brain works sad solidarity me the many years of bullying didn’t even get to me THAT mu,2019-10-01 18:09:31,#211927,#315f7a,Lorimer No 2,
560,https://hydro-punk.tumblr.com/,#fface4,Helvetica Neue, i once emailed my professor with a migraine a mistake “I amsick will not to choir because i have a ,2019-12-03 06:02:32,#FFFFFF,#222222,Calluna, 
561,https://shialablunt.tumblr.com/,#EEEEEE,Helvetica Neue, TURKEY DROP 2019 In high school all I wanted was to be your girlfriend and live in our small town a,2019-12-04 06:25:11,#66524E,#66524E,Gibson, 
562,https://vladtheunfollower.tumblr.com/,#FAFAFA,Helvetica Neue, me and my mutuals It’s not their fault they feel like that but we don’t have to see it as a normal ,2019-12-04 06:35:50,#529ECC,#444444,Gibson, 
563,https://ruinsofxerxes.tumblr.com/,#aecee1,Helvetica Neue, mollymerula im CRYING ,2019-12-04 03:07:54,#FFFFFF,#fbf6f6,Typewriter FS, 
564,https://classicfilmblr.tumblr.com/,#FFFFFF,Helvetica Neue, “Daisy Daisy give me your answer do I’m half crazy all for the love of you It won’t be a stylish ma,2019-12-04 02:00:30,#ffc9cb,#ffc9cb,Caslon FS,
565,https://programaticallydelicious.com/,#b9c7ee,Helvetica Neue, There was a game based on this sketch way back when They had a problem when they made this in that ,2019-12-03 22:25:13,#ae6817,#b2713c,Clarendon Text Pro, Headlining Headlining Headlining Six word horror story
566,https://steveover600.tumblr.com/,#FFD1D1,Helvetica Neue, “ Smog ” C an you name all 18 PKMN hard core humming birds dying reef hot bunny wet lizard metal cl,2019-12-03 15:15:29,#7B3628,#444444,Gibson,
567,https://plasticlove1984.tumblr.com/,#C6B9FF,Helvetica Neue, hm at this point i think i’m calling myself bi just in case i accidentally fall in love with a man ,2019-12-04 05:34:25,#4B435A,#4B435A,Grumpy Black 48,
568,https://mamuraa.co.vu/,#100D11,Helvetica Neue,,2019-11-30 15:46:10,#78c9a1,#45966e,Calluna,
569,https://wryyda.tumblr.com/,#222222,Helvetica Neue,,2019-12-03 12:00:25,#E8A395,#76D4BE,Sans Serif,
570,https://adhd-alien.tumblr.com/,#FAFAFA,Helvetica Neue, There is something I never understood If I am lazy then why am I always so exhausted Me whenever I ,2019-11-28 19:13:50,#FFACF9,#444444,Gibson, 
571,https://swingsetindecember.tumblr.com/,#000000,Helvetica Neue,,2019-12-04 03:45:50,#FFFFFF,#FFFFFF,Arquitecta,
572,https://annsai44.tumblr.com/,#F6F6F6,Helvetica Neue, room 2 いらすとぐらむ イラスト illustration https www instagram com p B1 iM4wlG1 igshid oltam5m6nhhc room イラスト,2019-11-05 03:01:22,#f5ad58,#54639F,Sofia Pro,
573,https://johnmulaneys.tumblr.com/,#FFFFFF,Helvetica Neue, me suggests something simple my mom okay but here’s how we can and should complicate this the frien,2019-12-03 15:26:00,#000000,#000000,Ziclets,
574,https://cashcutie.tumblr.com/,#222222,Helvetica Neue, been a while hey i don’t wanna lower my standards but i want a man now ,2019-12-02 05:27:36,#CCCCCC,#FFFFFF,Sofia Pro, 
575,https://hope-cyrus.tumblr.com/,#15260C,Helvetica Neue, My biggest goal in life will be achieved when I have a family when I have my own kids that I can ra,2019-12-04 05:29:29,#5d7979,#F3A757,Bodoni Recut FS,
576,https://behind-my-screen.tumblr.com/,,,,2019-12-03 16:43:20,,,,
577,https://jothelion.tumblr.com/,#ffffff,Helvetica Neue, double print at https www inprnt com gallery jothelion soedesuka replied to your post “prints” Eart,2019-02-24 22:22:15,#2b130d,#cc3434,Helvetica Neue,
578,https://jakegyllenhaal.tumblr.com/,#000000,Helvetica Neue, 2020 the year for weekly breakdowns fuck bottling feelings up Just had a breakdown x when the readi,2019-12-02 11:02:38,#CCCCCC,#CCCCCC,Alternate Gothic,
579,https://poblacht-na-n-oibrithe.tumblr.com/,#F6F6F6,Helvetica Neue,,2019-12-04 03:27:22,#529ECC,#444444,Helvetica Neue,
580,https://adifferentkindofgentleman.tumblr.com/,#FAFAFA,Helvetica Neue, I was tagged by beau–brummell to post my lock screen home screen and the last song I listened to Th,2019-11-08 21:12:26,#529ECC,#444444,Gibson,
581,https://historical-beauty-lily.tumblr.com/,#FFD9D9,Helvetica Neue, Man from U N C L E 2015 dir Guy Ritchie Les Misérables 2012 dir Tom Hooper Memoirs of a Geisha 2005,2019-12-03 23:30:43,#68ABD4,#444444,Gibson, 
